Transaction ID,Date,Customer ID,Customer Name,Product ID,Product Name,Category,Quantity,Price,Total Amount,Discount,Final Amount,Payment Method,EMI Option,EMI Duration,EMI Monthly Payment,Branch Name
TID00785,14/08/2024,CUST7499,Rajesh,PROD272,Orient Electric,fan,1,4673,4673,0.08,4299.16,EMI,Yes,12,358.26,Kodungalloor
TID00786,11/08/2024,CUST4857,Suraj,PROD296,Havells Turbo,fan,5,10072,50360,0.08,46331.2,Debit Card,No,0,0,Kodungalloor
TID00787,31/08/2024,CUST3526,Akhil,PROD913,LG InstaView,fridge,5,27537,137685,0,137685,Credit Card,No,0,0,Kodungalloor
TID00788,13/08/2024,CUST5013,Anjali,PROD411,Sony Bravia,tv,1,19854,19854,0.08,18265.68,EMI,Yes,6,3044.28,Kodungalloor
TID00789,19/09/2024,CUST9111,Rajesh,PROD621,Bajaj Esteem,fan,3,41130,123390,0.13,107349.3,Cash,No,0,0,Kodungalloor
TID00790,22/08/2024,CUST4739,Anjali,PROD757,Samsung Twin Cooling,fridge,5,8793,43965,0.17,36490.95,Cash,No,0,0,Kodungalloor
TID00791,28/08/2024,CUST3565,Lekshmi,PROD126,Samsung CE117,oven,5,9593,47965,0.01,47485.35,EMI,Yes,6,7914.22,Kodungalloor
TID00792,02/08/2024,CUST3917,Rajesh,PROD842,Havells Turbo,fan,3,29491,88473,0.08,81395.16,EMI,Yes,6,13565.86,Kodungalloor
TID00793,27/08/2024,CUST8269,Lekshmi,PROD310,iPhone 14,phone,2,3806,7612,0.16,6394.08,Debit Card,No,0,0,Kodungalloor
TID00794,08/08/2024,CUST5596,Suraj,PROD348,Havells Turbo,fan,4,3727,14908,0.17,12373.64,EMI,Yes,6,2062.27,Kodungalloor
TID00795,09/09/2024,CUST7851,Anjali,PROD699,Samsung Twin Cooling,fridge,4,12631,50524,0.19,40924.44,Credit Card,No,0,0,Kodungalloor
TID00796,10/09/2024,CUST3917,Lekshmi,PROD151,Samsung QLED,tv,1,31578,31578,0.15,26841.3,Cash,No,0,0,Kodungalloor
TID00797,26/08/2024,CUST2294,Krishna,PROD618,Whirlpool Neo Fresh,fridge,5,23322,116610,0.11,103782.9,Cash,No,0,0,Kodungalloor
TID00798,24/09/2024,CUST6342,Devi,PROD583,LG MJ3286BFUM,oven,2,16029,32058,0.11,28531.62,EMI,Yes,6,4755.27,Kodungalloor
TID00799,15/08/2024,CUST6200,Devi,PROD374,Bajaj Esteem,fan,2,23681,47362,0.13,41204.94,Debit Card,No,0,0,Kodungalloor
TID00800,14/08/2024,CUST7793,Suraj,PROD590,Bosch WAB20267IN,washing machine,5,22822,114110,0.06,107263.4,Debit Card,No,0,0,Kodungalloor
TID00801,18/09/2024,CUST7626,Anand,PROD312,Samsung QLED,tv,4,26729,106916,0.11,95155.24,Debit Card,No,0,0,Kodungalloor
TID00802,08/09/2024,CUST1910,Lekshmi,PROD266,HP Pavilion,laptop,3,31298,93894,0.1,84504.6,Debit Card,No,0,0,Kodungalloor
TID00803,07/09/2024,CUST7085,Suraj,PROD120,LG T70SJSF1Z,washing machine,2,33038,66076,0.18,54182.32,Debit Card,No,0,0,Kodungalloor
TID00804,22/09/2024,CUST4283,Sreeja,PROD833,Samsung WT75,washing machine,5,13817,69085,0.12,60794.8,Cash,No,0,0,Kodungalloor
TID00805,15/09/2024,CUST4021,Suraj,PROD734,Samsung Galaxy S22,phone,4,24915,99660,0.14,85707.6,Debit Card,No,0,0,Kodungalloor
TID00806,20/08/2024,CUST8432,Arjun,PROD432,IFB 30FRC2,oven,5,25325,126625,0.18,103832.5,Debit Card,No,0,0,Kodungalloor
TID00807,05/08/2024,CUST9978,Rajesh,PROD246,Sony Bravia,tv,4,48059,192236,0.17,159555.88,Debit Card,No,0,0,Kodungalloor
TID00808,13/09/2024,CUST4193,Anand,PROD204,LG InstaView,fridge,3,4723,14169,0.19,11476.89,EMI,Yes,6,1912.82,Kodungalloor
TID00809,29/09/2024,CUST8809,Rajesh,PROD255,LG OLED,tv,4,19577,78308,0.14,67344.88,Cash,No,0,0,Kodungalloor
TID00810,01/08/2024,CUST8053,Akhil,PROD504,LG InstaView,fridge,2,46576,93152,0.04,89425.92,Credit Card,No,0,0,Kodungalloor
TID00811,01/09/2024,CUST2199,Devi,PROD461,Samsung WT75,washing machine,2,40413,80826,0.01,80017.74,EMI,Yes,6,13336.29,Kodungalloor
TID00812,27/09/2024,CUST8361,Krishna,PROD731,IFB 30FRC2,oven,5,16202,81010,0.04,77769.6,Debit Card,No,0,0,Kodungalloor
TID00813,17/09/2024,CUST9573,Sreeja,PROD880,Whirlpool Neo Fresh,fridge,4,45799,183196,0.2,146556.8,Credit Card,No,0,0,Kodungalloor
TID00814,04/09/2024,CUST9843,Suraj,PROD110,HP Pavilion,laptop,1,1233,1233,0.13,1072.71,Debit Card,No,0,0,Kodungalloor
TID00815,06/09/2024,CUST6498,Lekshmi,PROD415,Sony Bravia,tv,3,16453,49359,0.07,45903.87,Credit Card,No,0,0,Kodungalloor
TID00816,07/08/2024,CUST4935,Lekshmi,PROD571,Samsung Galaxy S22,phone,3,12613,37839,0.15,32163.15,Credit Card,No,0,0,Kodungalloor
TID00817,14/08/2024,CUST3521,Arjun,PROD313,Samsung CE117,oven,1,23196,23196,0.02,22732.08,Cash,No,0,0,Kodungalloor
TID00818,10/08/2024,CUST8274,Rajesh,PROD218,IFB 30FRC2,oven,2,5533,11066,0.04,10623.36,Cash,No,0,0,Kodungalloor
TID00819,08/09/2024,CUST2809,Krishna,PROD489,HP Pavilion,laptop,1,30916,30916,0.2,24732.8,EMI,Yes,24,1030.53,Kodungalloor
TID00820,19/08/2024,CUST2358,Arjun,PROD171,Bajaj Esteem,fan,3,27102,81306,0.19,65857.86,Credit Card,No,0,0,Kodungalloor
TID00821,18/08/2024,CUST6847,Arjun,PROD390,OnePlus 10,phone,3,17159,51477,0.17,42725.91,Cash,No,0,0,Kodungalloor
TID00822,19/08/2024,CUST4103,Suraj,PROD750,LG OLED,tv,1,8796,8796,0.05,8356.2,EMI,Yes,18,464.23,Kodungalloor
TID00823,03/09/2024,CUST9698,Krishna,PROD746,Dell Inspiron,laptop,3,12698,38094,0.18,31237.08,Cash,No,0,0,Kodungalloor
TID00824,16/09/2024,CUST5849,Rajesh,PROD535,LG InstaView,fridge,4,40229,160916,0.02,157697.68,Cash,No,0,0,Kodungalloor
TID00825,04/09/2024,CUST7959,Devi,PROD531,LG InstaView,fridge,4,25118,100472,0.12,88415.36,Credit Card,No,0,0,Kodungalloor
TID00826,31/08/2024,CUST9366,Lekshmi,PROD256,iPhone 14,phone,5,19552,97760,0.08,89939.2,Cash,No,0,0,Kodungalloor
TID00827,20/08/2024,CUST4374,Sreeja,PROD672,LG OLED,tv,2,39170,78340,0,78340,Cash,No,0,0,Kodungalloor
TID00828,29/08/2024,CUST7665,Devi,PROD827,LG MJ3286BFUM,oven,2,46155,92310,0.06,86771.4,Debit Card,No,0,0,Kodungalloor
TID00829,17/08/2024,CUST5445,Suraj,PROD238,LG MJ3286BFUM,oven,2,44854,89708,0.15,76251.8,Debit Card,No,0,0,Kodungalloor
TID00830,23/09/2024,CUST3650,Akhil,PROD660,Dell Inspiron,laptop,5,5943,29715,0.07,27634.95,Debit Card,No,0,0,Kodungalloor
TID00831,07/08/2024,CUST4030,Sreeja,PROD577,Orient Electric,fan,2,2300,4600,0.04,4416,Credit Card,No,0,0,Kodungalloor
TID00832,06/08/2024,CUST7384,Anand,PROD951,Samsung WT75,washing machine,4,28367,113468,0.06,106659.92,Cash,No,0,0,Kodungalloor
TID00833,21/09/2024,CUST4366,Rajesh,PROD693,Samsung Twin Cooling,fridge,2,36142,72284,0.16,60718.56,EMI,Yes,12,5059.88,Kodungalloor
TID00834,04/09/2024,CUST2724,Devi,PROD454,HP Pavilion,laptop,4,44701,178804,0.09,162711.64,Credit Card,No,0,0,Kodungalloor
TID00835,26/09/2024,CUST4750,Lekshmi,PROD820,Samsung Galaxy S22,phone,1,23009,23009,0.09,20938.19,Cash,No,0,0,Kodungalloor
TID00836,19/09/2024,CUST6784,Rajesh,PROD584,LG T70SJSF1Z,washing machine,4,26039,104156,0.02,102072.88,EMI,Yes,12,8506.07,Kodungalloor
TID00837,26/09/2024,CUST4036,Arjun,PROD989,LG InstaView,fridge,2,35446,70892,0.18,58131.44,Credit Card,No,0,0,Kodungalloor
TID00838,29/09/2024,CUST3632,Sreeja,PROD545,LG MJ3286BFUM,oven,1,21517,21517,0,21517,Cash,No,0,0,Kodungalloor
TID00839,10/08/2024,CUST8664,Lekshmi,PROD739,LG OLED,tv,2,6726,13452,0.06,12644.88,Cash,No,0,0,Kodungalloor
TID00840,16/09/2024,CUST5871,Lekshmi,PROD114,Orient Electric,fan,4,15244,60976,0.1,54878.4,Cash,No,0,0,Kodungalloor
TID00841,21/08/2024,CUST8928,Anjali,PROD366,Samsung WT75,washing machine,2,2182,4364,0.17,3622.12,Credit Card,No,0,0,Kodungalloor
TID00842,17/09/2024,CUST4479,Suraj,PROD308,LG T70SJSF1Z,washing machine,2,39992,79984,0.14,68786.24,Credit Card,No,0,0,Kodungalloor
TID00843,09/08/2024,CUST7775,Anjali,PROD761,HP Pavilion,laptop,5,3524,17620,0.18,14448.4,Cash,No,0,0,Kodungalloor
TID00844,14/08/2024,CUST7949,Sreeja,PROD489,LG InstaView,fridge,4,31334,125336,0.15,106535.6,Debit Card,No,0,0,Kodungalloor
TID00845,13/09/2024,CUST6622,Akhil,PROD364,Bajaj Esteem,fan,1,6403,6403,0.15,5442.55,Credit Card,No,0,0,Kodungalloor
TID00846,31/08/2024,CUST9110,Anand,PROD832,Samsung QLED,tv,2,37980,75960,0.13,66085.2,Cash,No,0,0,Kodungalloor
TID00847,14/09/2024,CUST3576,Rajesh,PROD807,IFB 30FRC2,oven,4,29692,118768,0.12,104515.84,Credit Card,No,0,0,Kodungalloor
TID00848,30/09/2024,CUST6363,Arjun,PROD251,LG InstaView,fridge,4,8160,32640,0.17,27091.2,Credit Card,No,0,0,Kodungalloor
TID00849,07/09/2024,CUST6689,Suraj,PROD933,Havells Turbo,fan,4,38068,152272,0.11,135522.08,Credit Card,No,0,0,Kodungalloor
TID00850,04/09/2024,CUST7388,Anand,PROD952,Samsung WT75,washing machine,5,42486,212430,0.01,210305.7,EMI,Yes,6,35050.95,Kodungalloor
TID00851,02/08/2024,CUST7030,Lekshmi,PROD145,Samsung Twin Cooling,fridge,5,44151,220755,0.04,211924.8,Cash,No,0,0,Kodungalloor
TID00852,29/08/2024,CUST4100,Anand,PROD748,LG MJ3286BFUM,oven,4,40340,161360,0.05,153292,Cash,No,0,0,Kodungalloor
TID00853,27/08/2024,CUST8103,Anjali,PROD646,Sony Bravia,tv,1,28572,28572,0.1,25714.8,Cash,No,0,0,Kodungalloor
TID00854,16/09/2024,CUST8904,Arjun,PROD997,Bajaj Esteem,fan,4,19769,79076,0.11,70377.64,Cash,No,0,0,Kodungalloor
TID00855,11/08/2024,CUST1507,Lekshmi,PROD394,MacBook Air,laptop,4,9876,39504,0.1,35553.6,EMI,Yes,12,2962.8,Kodungalloor
TID00856,28/08/2024,CUST7649,Anjali,PROD781,Havells Turbo,fan,3,25773,77319,0.12,68040.72,Debit Card,No,0,0,Kodungalloor
TID00857,13/08/2024,CUST7976,Suraj,PROD821,Bosch WAB20267IN,washing machine,1,3576,3576,0.05,3397.2,Debit Card,No,0,0,Kodungalloor
TID00858,03/08/2024,CUST4208,Arjun,PROD733,iPhone 14,phone,1,28070,28070,0.02,27508.6,Cash,No,0,0,Kodungalloor
TID00859,27/09/2024,CUST1947,Suraj,PROD359,LG T70SJSF1Z,washing machine,5,23531,117655,0.08,108242.6,Credit Card,No,0,0,Kodungalloor
TID00860,20/09/2024,CUST9235,Arjun,PROD395,MacBook Air,laptop,4,27800,111200,0.07,103416,Credit Card,No,0,0,Kodungalloor
TID00861,10/08/2024,CUST9337,Krishna,PROD565,HP Pavilion,laptop,1,1442,1442,0.09,1312.22,EMI,Yes,6,218.7,Kodungalloor
TID00862,09/08/2024,CUST8425,Krishna,PROD453,Havells Turbo,fan,2,35278,70556,0.18,57855.92,EMI,Yes,18,3214.22,Kodungalloor
TID00863,13/08/2024,CUST8601,Arjun,PROD804,Samsung Twin Cooling,fridge,5,1043,5215,0.18,4276.3,Debit Card,No,0,0,Kodungalloor
TID00864,10/09/2024,CUST6120,Anjali,PROD104,IFB 30FRC2,oven,1,14426,14426,0.13,12550.62,Credit Card,No,0,0,Kodungalloor
TID00865,15/08/2024,CUST8378,Akhil,PROD921,LG OLED,tv,3,6029,18087,0.09,16459.17,Cash,No,0,0,Kodungalloor
TID00866,11/09/2024,CUST7347,Arjun,PROD995,IFB 30FRC2,oven,2,9846,19692,0.1,17722.8,Cash,No,0,0,Kodungalloor
TID00867,08/09/2024,CUST4568,Krishna,PROD775,Sony Bravia,tv,2,10516,21032,0.18,17246.24,EMI,Yes,18,958.12,Kodungalloor
TID00868,17/08/2024,CUST3560,Rajesh,PROD988,Whirlpool Neo Fresh,fridge,2,8305,16610,0,16610,EMI,Yes,24,692.08,Kodungalloor
TID00869,22/08/2024,CUST6940,Arjun,PROD206,Samsung CE117,oven,1,3244,3244,0.19,2627.64,Credit Card,No,0,0,Kodungalloor
TID00870,27/08/2024,CUST1746,Rajesh,PROD585,LG InstaView,fridge,3,25855,77565,0.09,70584.15,Credit Card,No,0,0,Kodungalloor
TID00871,11/09/2024,CUST8775,Krishna,PROD836,HP Pavilion,laptop,3,38109,114327,0.05,108610.65,EMI,Yes,24,4525.44,Kodungalloor
TID00872,19/09/2024,CUST9602,Devi,PROD346,Samsung WT75,washing machine,1,31662,31662,0.01,31345.38,Debit Card,No,0,0,Kodungalloor
TID00873,19/08/2024,CUST4640,Anand,PROD110,Orient Electric,fan,2,38048,76096,0.14,65442.56,Credit Card,No,0,0,Kodungalloor
TID00874,11/09/2024,CUST4297,Anjali,PROD992,Samsung QLED,tv,3,48038,144114,0.05,136908.3,EMI,Yes,18,7606.02,Kodungalloor
TID00875,29/09/2024,CUST2010,Anand,PROD970,IFB 30FRC2,oven,3,28379,85137,0.07,79177.41,Cash,No,0,0,Kodungalloor
TID00876,13/08/2024,CUST5904,Sreeja,PROD923,Havells Turbo,fan,2,23744,47488,0.05,45113.6,Credit Card,No,0,0,Kodungalloor
TID00877,07/09/2024,CUST8407,Akhil,PROD366,MacBook Air,laptop,1,5826,5826,0.01,5767.74,EMI,Yes,12,480.64,Kodungalloor
TID00878,13/09/2024,CUST2809,Akhil,PROD644,LG InstaView,fridge,5,17465,87325,0.07,81212.25,Cash,No,0,0,Kodungalloor
TID00879,26/08/2024,CUST1053,Lekshmi,PROD618,Dell Inspiron,laptop,4,17458,69832,0.12,61452.16,EMI,Yes,12,5121.01,Kodungalloor
TID00880,17/09/2024,CUST5297,Devi,PROD599,Bosch WAB20267IN,washing machine,4,30684,122736,0.19,99416.16,Debit Card,No,0,0,Kodungalloor
TID00881,27/09/2024,CUST1833,Akhil,PROD860,MacBook Air,laptop,3,16135,48405,0.16,40660.2,Cash,No,0,0,Kodungalloor
TID00882,22/08/2024,CUST4988,Anand,PROD419,Orient Electric,fan,2,14596,29192,0.06,27440.48,Credit Card,No,0,0,Kodungalloor
TID00883,05/09/2024,CUST6029,Krishna,PROD892,Bosch WAB20267IN,washing machine,4,8133,32532,0.17,27001.56,Credit Card,No,0,0,Kodungalloor
TID00884,27/08/2024,CUST5390,Anand,PROD774,Samsung CE117,oven,1,40845,40845,0.13,35535.15,Cash,No,0,0,Kodungalloor
TID00885,21/09/2024,CUST9729,Suraj,PROD527,LG OLED,tv,3,26395,79185,0.01,78393.15,EMI,Yes,12,6532.76,Kodungalloor
TID00886,16/09/2024,CUST7677,Rajesh,PROD378,HP Pavilion,laptop,1,10877,10877,0.05,10333.15,Credit Card,No,0,0,Kodungalloor
TID00887,25/09/2024,CUST7335,Akhil,PROD963,Bosch WAB20267IN,washing machine,2,49982,99964,0.02,97964.72,EMI,Yes,12,8163.73,Kodungalloor
TID00888,02/09/2024,CUST2615,Lekshmi,PROD205,LG MJ3286BFUM,oven,1,26813,26813,0.06,25204.22,Cash,No,0,0,Kodungalloor
TID00889,17/08/2024,CUST8380,Anand,PROD646,Bosch WAB20267IN,washing machine,5,15552,77760,0.08,71539.2,Credit Card,No,0,0,Kodungalloor
TID00890,02/08/2024,CUST6310,Lekshmi,PROD217,LG MJ3286BFUM,oven,5,10440,52200,0.16,43848,Debit Card,No,0,0,Kodungalloor
TID00891,14/09/2024,CUST9106,Anjali,PROD939,Havells Turbo,fan,5,5328,26640,0.12,23443.2,Credit Card,No,0,0,Kodungalloor
TID00892,13/09/2024,CUST3264,Anand,PROD141,Samsung QLED,tv,4,6452,25808,0.19,20904.48,Cash,No,0,0,Kodungalloor
TID00893,08/09/2024,CUST9656,Akhil,PROD132,Havells Turbo,fan,3,4126,12378,0.03,12006.66,Credit Card,No,0,0,Kodungalloor
TID00894,04/09/2024,CUST8224,Arjun,PROD780,Dell Inspiron,laptop,2,23211,46422,0.07,43172.46,Debit Card,No,0,0,Kodungalloor
TID00895,07/09/2024,CUST2681,Suraj,PROD316,MacBook Air,laptop,5,37896,189480,0.11,168637.2,Credit Card,No,0,0,Kodungalloor
TID00896,10/08/2024,CUST1579,Suraj,PROD553,Orient Electric,fan,5,41879,209395,0.12,184267.6,Debit Card,No,0,0,Kodungalloor
TID00897,20/09/2024,CUST8192,Akhil,PROD322,Bosch WAB20267IN,washing machine,3,30346,91038,0.11,81023.82,EMI,Yes,6,13503.97,Kodungalloor
TID00898,13/09/2024,CUST8477,Sreeja,PROD412,Samsung Twin Cooling,fridge,1,24698,24698,0.09,22475.18,Credit Card,No,0,0,Kodungalloor
TID00899,21/09/2024,CUST9985,Anjali,PROD649,Samsung CE117,oven,1,39253,39253,0.1,35327.7,Credit Card,No,0,0,Kodungalloor
TID00900,24/09/2024,CUST4813,Devi,PROD354,Bosch WAB20267IN,washing machine,5,18756,93780,0.14,80650.8,Debit Card,No,0,0,Kodungalloor
TID00901,13/09/2024,CUST6688,Devi,PROD291,LG T70SJSF1Z,washing machine,5,8504,42520,0.17,35291.6,Cash,No,0,0,Kodungalloor
TID00902,13/09/2024,CUST6561,Sreeja,PROD614,Whirlpool Neo Fresh,fridge,2,4705,9410,0.07,8751.3,EMI,Yes,24,364.64,Kodungalloor
TID00903,29/09/2024,CUST1348,Sreeja,PROD603,Sony Bravia,tv,2,3052,6104,0.15,5188.4,Debit Card,No,0,0,Kodungalloor
TID00904,10/09/2024,CUST1400,Rajesh,PROD319,Bosch WAB20267IN,washing machine,3,18986,56958,0.04,54679.68,EMI,Yes,18,3037.76,Kodungalloor
TID00905,26/08/2024,CUST1523,Arjun,PROD593,Bosch WAB20267IN,washing machine,5,20226,101130,0.08,93039.6,Debit Card,No,0,0,Kodungalloor
TID00906,01/09/2024,CUST9606,Rajesh,PROD885,Orient Electric,fan,3,43075,129225,0.04,124056,EMI,Yes,12,10338,Kodungalloor
TID00907,15/08/2024,CUST9074,Akhil,PROD846,HP Pavilion,laptop,2,20735,41470,0.06,38981.8,Credit Card,No,0,0,Kodungalloor
TID00908,10/08/2024,CUST2303,Suraj,PROD359,OnePlus 10,phone,3,13387,40161,0.14,34538.46,Debit Card,No,0,0,Kodungalloor
TID00909,29/09/2024,CUST3945,Krishna,PROD249,MacBook Air,laptop,4,28322,113288,0.03,109889.36,Cash,No,0,0,Kodungalloor
TID00910,31/08/2024,CUST2939,Anjali,PROD229,MacBook Air,laptop,2,8429,16858,0.08,15509.36,Cash,No,0,0,Kodungalloor
TID00911,13/09/2024,CUST8912,Sreeja,PROD775,Whirlpool Neo Fresh,fridge,5,35752,178760,0.15,151946,Debit Card,No,0,0,Kodungalloor
TID00912,09/09/2024,CUST6626,Sreeja,PROD583,Whirlpool Neo Fresh,fridge,2,13677,27354,0.2,21883.2,Debit Card,No,0,0,Kodungalloor
TID00913,12/09/2024,CUST7100,Akhil,PROD337,Whirlpool Neo Fresh,fridge,3,6159,18477,0.05,17553.15,Cash,No,0,0,Kodungalloor
TID00914,24/09/2024,CUST2490,Devi,PROD987,Samsung Galaxy S22,phone,3,41872,125616,0.02,123103.68,Cash,No,0,0,Kodungalloor
TID00915,20/09/2024,CUST4436,Devi,PROD879,OnePlus 10,phone,3,22192,66576,0.03,64578.72,Credit Card,No,0,0,Kodungalloor
TID00916,29/09/2024,CUST4930,Anand,PROD539,IFB 30FRC2,oven,4,34641,138564,0.03,134407.08,Credit Card,No,0,0,Kodungalloor
TID00917,07/08/2024,CUST1027,Akhil,PROD654,Bosch WAB20267IN,washing machine,2,10104,20208,0.09,18389.28,Credit Card,No,0,0,Kodungalloor
TID00918,25/09/2024,CUST5058,Anjali,PROD840,Sony Bravia,tv,3,23841,71523,0.07,66516.39,Credit Card,No,0,0,Kodungalloor
TID00919,30/08/2024,CUST6595,Sreeja,PROD750,Orient Electric,fan,1,32169,32169,0.18,26378.58,Debit Card,No,0,0,Kodungalloor
TID00920,17/08/2024,CUST8469,Krishna,PROD798,Whirlpool Neo Fresh,fridge,2,27575,55150,0.01,54598.5,Credit Card,No,0,0,Kodungalloor
TID00921,25/08/2024,CUST3562,Sreeja,PROD177,Havells Turbo,fan,3,49102,147306,0.05,139940.7,Cash,No,0,0,Kodungalloor
TID00922,10/09/2024,CUST4622,Lekshmi,PROD519,IFB 30FRC2,oven,3,13874,41622,0.04,39957.12,Cash,No,0,0,Kodungalloor
TID00923,24/08/2024,CUST4100,Anand,PROD998,Bajaj Esteem,fan,4,46960,187840,0.01,185961.6,Debit Card,No,0,0,Kodungalloor
TID00924,11/08/2024,CUST1962,Anand,PROD481,LG InstaView,fridge,5,4396,21980,0.18,18023.6,Cash,No,0,0,Kodungalloor
TID00925,20/08/2024,CUST6081,Sreeja,PROD559,Samsung Twin Cooling,fridge,2,32597,65194,0.09,59326.54,Credit Card,No,0,0,Kodungalloor
TID00926,27/08/2024,CUST8638,Devi,PROD745,Samsung Galaxy S22,phone,2,45074,90148,0.13,78428.76,Cash,No,0,0,Kodungalloor
TID00927,17/09/2024,CUST5726,Devi,PROD590,Bajaj Esteem,fan,5,2374,11870,0.06,11157.8,Credit Card,No,0,0,Kodungalloor
TID00928,12/09/2024,CUST2900,Rajesh,PROD850,Sony Bravia,tv,5,36714,183570,0.01,181734.3,Debit Card,No,0,0,Kodungalloor
TID00929,24/09/2024,CUST6845,Suraj,PROD366,Havells Turbo,fan,1,38635,38635,0.06,36316.9,Cash,No,0,0,Kodungalloor
TID00930,03/08/2024,CUST6493,Arjun,PROD994,Samsung Galaxy S22,phone,1,10793,10793,0.17,8958.19,Cash,No,0,0,Kodungalloor
TID00931,04/08/2024,CUST9602,Arjun,PROD280,iPhone 14,phone,2,3795,7590,0.11,6755.1,Credit Card,No,0,0,Kodungalloor
TID00932,19/09/2024,CUST9621,Devi,PROD194,HP Pavilion,laptop,1,45256,45256,0.01,44803.44,Cash,No,0,0,Kodungalloor
TID00933,05/09/2024,CUST1196,Suraj,PROD284,Dell Inspiron,laptop,5,22133,110665,0.15,94065.25,Cash,No,0,0,Kodungalloor
TID00934,09/09/2024,CUST1553,Krishna,PROD286,Bajaj Esteem,fan,2,26182,52364,0.14,45033.04,Cash,No,0,0,Kodungalloor
TID00935,18/08/2024,CUST8865,Anand,PROD521,Samsung Galaxy S22,phone,2,9531,19062,0.08,17537.04,EMI,Yes,12,1461.42,Kodungalloor
TID00936,21/08/2024,CUST3437,Anand,PROD798,MacBook Air,laptop,5,49395,246975,0.15,209928.75,EMI,Yes,6,34988.12,Kodungalloor
TID00937,10/08/2024,CUST5084,Devi,PROD782,Dell Inspiron,laptop,4,7774,31096,0.16,26120.64,Credit Card,No,0,0,Kodungalloor
TID00938,03/08/2024,CUST3568,Suraj,PROD515,Orient Electric,fan,4,48245,192980,0.01,191050.2,Debit Card,No,0,0,Kodungalloor
TID00939,23/08/2024,CUST3962,Sreeja,PROD628,HP Pavilion,laptop,1,14779,14779,0.13,12857.73,EMI,Yes,18,714.32,Kodungalloor
TID00940,10/09/2024,CUST3300,Akhil,PROD971,LG T70SJSF1Z,washing machine,4,11097,44388,0.09,40393.08,Cash,No,0,0,Kodungalloor
TID00941,30/08/2024,CUST4805,Rajesh,PROD213,iPhone 14,phone,5,2754,13770,0.13,11979.9,EMI,Yes,24,499.16,Kodungalloor
TID00942,21/09/2024,CUST4604,Anjali,PROD525,IFB 30FRC2,oven,4,42799,171196,0.05,162636.2,Debit Card,No,0,0,Kodungalloor
TID00943,29/09/2024,CUST5136,Krishna,PROD480,Dell Inspiron,laptop,5,37529,187645,0.09,170756.95,Cash,No,0,0,Kodungalloor
TID00944,25/08/2024,CUST3359,Sreeja,PROD587,Havells Turbo,fan,4,12132,48528,0.14,41734.08,EMI,Yes,6,6955.68,Kodungalloor
TID00945,30/09/2024,CUST5090,Devi,PROD302,Orient Electric,fan,3,14724,44172,0.04,42405.12,Cash,No,0,0,Kodungalloor
TID00946,22/09/2024,CUST9201,Lekshmi,PROD456,OnePlus 10,phone,3,26004,78012,0.06,73331.28,Cash,No,0,0,Kodungalloor
TID00947,28/09/2024,CUST5179,Sreeja,PROD420,Samsung QLED,tv,5,6568,32840,0.15,27914,EMI,Yes,24,1163.08,Kodungalloor
TID00948,06/09/2024,CUST8768,Rajesh,PROD788,Samsung QLED,tv,5,2335,11675,0.17,9690.25,Cash,No,0,0,Kodungalloor
TID00949,05/09/2024,CUST9248,Akhil,PROD907,MacBook Air,laptop,3,29388,88164,0.18,72294.48,Debit Card,No,0,0,Kodungalloor
TID00950,28/09/2024,CUST6223,Suraj,PROD294,Havells Turbo,fan,3,41393,124179,0.18,101826.78,Credit Card,No,0,0,Kodungalloor
TID00951,16/09/2024,CUST6671,Anjali,PROD859,Samsung QLED,tv,1,21991,21991,0.13,19132.17,Debit Card,No,0,0,Kodungalloor
TID00952,03/09/2024,CUST5654,Suraj,PROD103,MacBook Air,laptop,1,20461,20461,0.14,17596.46,Debit Card,No,0,0,Kodungalloor
TID00953,22/08/2024,CUST8680,Devi,PROD312,LG MJ3286BFUM,oven,4,20368,81472,0.11,72510.08,Credit Card,No,0,0,Kodungalloor
TID00954,15/08/2024,CUST7019,Anand,PROD176,LG OLED,tv,1,22541,22541,0.18,18483.62,Debit Card,No,0,0,Kodungalloor
TID00955,01/08/2024,CUST8591,Suraj,PROD534,Samsung Twin Cooling,fridge,3,33772,101316,0.15,86118.6,Cash,No,0,0,Kodungalloor
TID00956,18/08/2024,CUST4041,Suraj,PROD415,IFB 30FRC2,oven,4,24091,96364,0.17,79982.12,EMI,Yes,18,4443.45,Kodungalloor
TID00957,19/09/2024,CUST4570,Devi,PROD235,Samsung CE117,oven,4,23615,94460,0.02,92570.8,Debit Card,No,0,0,Kodungalloor
TID00958,20/08/2024,CUST2623,Suraj,PROD467,Samsung Galaxy S22,phone,3,43366,130098,0.16,109282.32,EMI,Yes,24,4553.43,Kodungalloor
TID00959,21/08/2024,CUST2322,Anjali,PROD225,Orient Electric,fan,1,22916,22916,0.05,21770.2,Credit Card,No,0,0,Kodungalloor
TID00960,05/08/2024,CUST9807,Rajesh,PROD344,LG OLED,tv,2,2052,4104,0.15,3488.4,Cash,No,0,0,Kodungalloor
TID00961,16/09/2024,CUST5551,Suraj,PROD117,IFB 30FRC2,oven,4,31197,124788,0.17,103574.04,Debit Card,No,0,0,Kodungalloor
TID00962,26/09/2024,CUST8425,Lekshmi,PROD543,Orient Electric,fan,4,27364,109456,0.09,99604.96,EMI,Yes,18,5533.61,Kodungalloor
TID00963,22/08/2024,CUST4235,Anand,PROD805,LG OLED,tv,1,16953,16953,0.01,16783.47,Cash,No,0,0,Kodungalloor
